rps-cv-images/train\paper\04l5I8TqdzF9WDMJ.png,paper,0.06518394648829431,0.9394894673808404,0.6432941263742384,0.9675284280936456
rps-cv-images/train\paper\14K62H4KG1hg5qiJ.png,paper,0.07622073578595318,0.9506366374298766,0.5535771696629159,0.9620702341137124
rps-cv-images/train\paper\27XFtQjjXQ8AP8Tl.png,paper,0.04974916387959867,0.953439726297583,0.649202561507017,0.9751254180602008
rps-cv-images/train\paper\37PRV3B9HxuUPkQr.png,paper,0.04112040133779264,0.9715445096931039,0.5708962921314097,0.9794598662207357
rps-cv-images/train\paper\389udM70tLrMVL5H.png,paper,0.06188963210702341,0.9297022132511559,0.6305284596131415,0.9690551839464884
rps-cv-images/train\paper\3YvRoN0ZGuXVWEbh.png,paper,0.07715719063545151,0.9565849795641577,0.6031107865789747,0.9632474916387961
rps-cv-images/train\paper\41HC0VBlHSRhi0AG.png,paper,0.07172240802675585,0.9738215615930556,0.46948694413199044,0.9643394648829431
rps-cv-images/train\paper\4484TuJc6AH7pDOG.png,paper,0.04240802675585284,0.9730113072284445,0.5681294801079384,0.9788160535117058
rps-cv-images/train\paper\45ho1tx7W1LZB0DU.png,paper,0.0623076923076923,0.9453200613100445,0.6315495406011568,0.9689063545150505
rps-cv-images/train\paper\45OQyZuXtfNCc8Rk.png,paper,0.10573578595317727,0.9289190266057108,0.5560750984912226,0.9490183946488295
rps-cv-images/train\paper\460WcktBwCAzsU0A.png,paper,0.12439799331103679,0.964616018952089,0.45716223017674057,0.9403294314381271
rps-cv-images/train\paper\4aWP3XumkgwZtqZ7.png,paper,0.04565217391304348,0.9710734334173827,0.5980453514220038,0.9771739130434782
rps-cv-images/train\paper\4Bimc2E5E9jTh1Fh.png,paper,0.07491638795986622,0.938789119789256,0.5579675361180235,0.962561872909699
rps-cv-images/train\paper\4bkmUMq0wOXElBIl.png,paper,0.052876254180602,0.965706964438733,0.5993645187518457,0.9736220735785952
rps-cv-images/train\paper\4dpYSXpjYbiH9MSq.png,paper,0.06411371237458194,0.9419454648965707,0.6429212223532103,0.9680434782608696
rps-cv-images/train\paper\4fCqIVTEuFLsQMaZ.png,paper,0.04762541806020067,0.9409158461811629,0.6761864115499819,0.9764280936454849
rps-cv-images/train\paper\4Fxr7klOIfijCpio.png,paper,0.07934782608695654,0.9100327932483551,0.6036799380891903,0.9603662207357859
rps-cv-images/train\paper\4hcthlc3eCByBJFh.png,paper,0.05571906354515051,0.9710171242982771,0.5468095780226295,0.972361204013378
rps-cv-images/train\paper\4IwJ2iL6pFz5ARWA.png,paper,0.05489966555183948,0.9531284187290435,0.5961972045146356,0.9725903010033443
rps-cv-images/train\paper\4Pir885YNPXiRs0R.png,paper,0.0657190635451505,0.946324604236832,0.6154131025742449,0.9672207357859532
rps-cv-images/train\paper\4ZoU4nouZzb9G2MI.png,paper,0.05001672240802675,0.9127865999239787,0.7475218667430716,0.9749916387959866
rps-cv-images/train\paper\50Wjlq1jW7o3wcl8.png,paper,0.050217391304347825,0.9557091289680487,0.6242298717149353,0.9749113712374583
rps-cv-images/train\paper\52nvTykEONIdmqQI.png,paper,0.0654180602006689,0.9366021092859942,0.6242732218011539,0.9673712374581939
rps-cv-images/train\paper\54xah1BB0YTQS3Ib.png,paper,0.0700836120401338,0.9415374637420155,0.625562121685453,0.9652591973244149
rps-cv-images/train\paper\5Cy2fFOaWMFwa5iu.png,paper,0.07856187290969899,0.9298873103058387,0.5842385670179944,0.9607993311036791
rps-cv-images/train\paper\5eRezaxzYX8Canq0.png,paper,0.05688963210702341,0.9501066162688742,0.6291537725810068,0.9717357859531772
rps-cv-images/train\paper\5FVy5hSvZ9c0M2Y5.png,paper,0.033745819397993315,0.9266960636288402,0.7761650021219056,0.9831471571906354
rps-cv-images/train\paper\5Iz9WPYz1C3PKWxj.png,paper,0.06431438127090303,0.9434409678375264,0.6233371046093014,0.9679632107023413
rps-cv-images/train\paper\5jcXrtjEVtQwI0Wa.png,paper,0.058361204013377924,0.9434124428351371,0.6428179006851292,0.9711204013377925
rps-cv-images/train\paper\5kJec3v9txvrAb4g.png,paper,0.04086956521739131,0.9873136891974582,0.4911362304028825,0.9796454849498328
rps-cv-images/train\paper\5NsmQol0TP7h80bh.png,paper,0.0763210702341137,0.9378290290819024,0.576060755504578,0.9619397993311037
rps-cv-images/train\paper\5RvFm2PYoG18yIZO.png,paper,0.04011705685618729,0.950092312872319,0.6836312614289156,0.980081939799331
rps-cv-images/train\paper\5U8st2LCr9zLl5og.png,paper,0.03520066889632108,0.9526823066895129,0.6917520938582535,0.9823996655518397
rps-cv-images/train\paper\68QZtdP6UaIcIE55.png,paper,0.06811036789297659,0.9421203026636367,0.6128768808713436,0.9664063545150503
rps-cv-images/train\paper\6BIKQpfZEfQkCvrz.png,paper,0.06924749163879598,0.9509497800935698,0.6010197681837357,0.9653963210702341
rps-cv-images/train\paper\6NzgMmSELzk3WtZh.png,paper,0.06227424749163879,0.9385066465958934,0.6252883991378675,0.968943143812709
rps-cv-images/train\paper\6OhEpnz0QxBCfbXE.png,paper,0.08232441471571908,0.9546368112177028,0.5308825143115423,0.9589782608695653
rps-cv-images/train\paper\6q2PxM8Kk16UxoMY.png,paper,0.030016722408026757,0.986584419178166,0.5589522783199334,0.9851521739130434
rps-cv-images/train\paper\6wuALDd920vZ0qZE.png,paper,0.03501672240802676,0.9510205700870011,0.7306784048468199,0.9825317725752509
rps-cv-images/train\paper\6ycslJxTsTjZc5H2.png,paper,0.05486622073578595,0.9615588496591982,0.5962426230999054,0.972586956521739
rps-cv-images/train\paper\73UfZ8Dwj0OB66IV.png,paper,0.06617056856187291,0.9426194195544181,0.6171842376519384,0.9669749163879597
rps-cv-images/train\paper\74FZPuPPfVCwqHgO.png,paper,0.03645484949832776,0.9654157109669727,0.640763124255079,0.9818528428093645
rps-cv-images/train\paper\755DbuyE4rf2oGPA.png,paper,0.03974916387959866,0.942207213720843,0.7104298764559335,0.9801254180602008
rps-cv-images/train\paper\77rce5yVvVPIPmp8.png,paper,0.04851170568561873,0.9590673162448669,0.6231979056504053,0.975784280936455
rps-cv-images/train\paper\7fRLxoheLluOwCkp.png,paper,0.08172240802675584,0.9384477784045934,0.5880898113915677,0.9593394648829431
rps-cv-images/train\paper\7I1fABs6SL1T4MNb.png,paper,0.03901337792642141,0.9569053402451142,0.6677518721224315,0.9805133779264215
rps-cv-images/train\paper\7IYZ788SAadhvemj.png,paper,0.07033444816053512,0.9806626045250663,0.5109688603971548,0.9652541806020067
rps-cv-images/train\paper\7L3Xke8iQBzywEPH.png,paper,0.044849498327759196,0.9436671644563288,0.6677675352345205,0.9775752508361204
rps-cv-images/train\paper\7NyxZyxSJ1gphzUE.png,paper,0.05493311036789297,0.9772918174947123,0.48805301440951926,0.9725735785953177
rps-cv-images/train\paper\7PSJU8kbZf8S6FRW.png,paper,0.04319397993311036,0.9740462968364009,0.645203673639454,0.979386287625418
rps-cv-images/train\paper\7Px9USAD7J56woB0.png,paper,0.054849498327759205,0.9247642453389875,0.7012837232328719,0.9726153846153847
rps-cv-images/train\paper\7UoLr02FuYuLrJxz.png,paper,0.06493311036789298,0.964575025663933,0.5376470570188703,0.9676538461538461
rps-cv-images/train\paper\7v943QrV87m1Fx5U.png,paper,0.04016722408026756,0.967094819315443,0.6573502198652691,0.9799364548494983
rps-cv-images/train\paper\7Vor5Uo4DweXkpE7.png,paper,0.08304347826086958,0.9435303851202224,0.5225054370757245,0.9585384615384618
rps-cv-images/train\paper\7w91NsCtVzsPOSYB.png,paper,0.03801003344481606,0.9715593978761167,0.6118298516394802,0.9809949832775919
rps-cv-images/train\paper\7YbjJFHGHPhJQFvE.png,paper,0.045986622073578606,0.9732632760518294,0.5633090393153146,0.9770267558528429
rps-cv-images/train\paper\7ZGsbIMypDIEZxR0.png,paper,0.09463210702341136,0.9605699608993249,0.47230291753991144,0.9529448160535116
rps-cv-images/train\paper\821xYeW8U0Iy6qVX.png,paper,0.0392809364548495,0.9543256226305745,0.6941768471891238,0.9805401337792643
rps-cv-images/train\paper\84JL84r6Jcpp5Udi.png,paper,0.04568561872909699,0.970301455176161,0.5858882169564646,0.9771772575250838
rps-cv-images/train\paper\89dWYgfIZm624Pf6.png,paper,0.06210702341137124,0.9453164875487318,0.6160562484959854,0.9689665551839465
rps-cv-images/train\paper\8cUuoeM7qSsAGoOv.png,paper,0.05667224080267558,0.9797579365051087,0.47221981392906,0.9716839464882945
rps-cv-images/train\paper\8I8hrFbPPNz6qWeV.png,paper,0.09944816053511706,0.9469580312948308,0.4966613910500403,0.9502759197324414
rps-cv-images/train\paper\8NNPWO3e2oNq8lg9.png,paper,0.07152173913043479,0.962736829129778,0.517630176015593,0.9643595317725754
rps-cv-images/train\paper\8q4xxTvBVnXTRSQy.png,paper,0.04847826086956522,0.9688272244985278,0.579686799386284,0.9757809364548494
rps-cv-images/train\paper\8qhPJIViAhfZTJkA.png,paper,0.07908026755852843,0.9373563502626702,0.6118731856255222,0.9605802675585284
rps-cv-images/train\paper\8vCpdCGSnX8CopJJ.png,paper,0.09043478260869564,0.9565300542261358,0.48618748911492243,0.954782608695652
rps-cv-images/train\paper\8X1BUL9w2OMExPy5.png,paper,0.06093645484949831,0.9385135082443089,0.6427646953738879,0.9698127090301001
rps-cv-images/train\paper\90GH8JQWUw9PUnlA.png,paper,0.09419732441471572,0.9590384314519877,0.48981602325368606,0.9530819397993312
